id	year	group	 NDA 	 A_inverse 	 REV_REC_diff 	PPE
11308	1991	Food processing and beverage	-0.0244	0.0001	0.1608	0.4790
10026	1991	Food processing and beverage	-0.0285	0.0133	0.1905	0.9110
37640	1991	Food processing and beverage	-0.0251	0.0082	-0.5527	0.9773
42585	1991	Food processing and beverage	-0.0262	0.0040	0.1230	0.5977
10516	1991	Food processing and beverage	-0.0272	0.0002	0.1426	0.8866
23077	1991	Food processing and beverage	-0.0280	0.0002	-0.0440	0.6038
64442	1991	Food processing and beverage	-0.0249	0.0310	-0.0606	0.8749
58632	1991	Food processing and beverage	-0.0268	0.0126	0.0405	0.3759
75682	1991	Food processing and beverage	-0.0267	0.3561	-0.0622	0.9893
22840	1991	Food processing and beverage	-0.0308	0.0001	0.1052	0.5170
76047	1991	Food processing and beverage	-0.0275	0.7628	0.5085	0.6751
11307	1991	Food processing and beverage	-0.0303	0.0087	0.0475	0.0612
42219	1991	Food processing and beverage	-0.0315	0.0076	0.0676	0.9019
19174	1991	Food processing and beverage	-0.0328	0.0022	0.0216	0.7447
88381	1991	Food processing and beverage	-0.0321	0.0147	0.0730	0.6402
12209	1991	Food processing and beverage	-0.0336	0.4539	0.6307	0.6768
59184	1991	Food processing and beverage	-0.0359	0.0001	0.0173	1.0992
70923	1991	Food processing and beverage	-0.0424	0.0050	-0.0867	1.1235
34367	1991	Food processing and beverage	-0.0405	0.0065	-0.0110	0.4225
11995	1991	Food processing and beverage	-0.0547	0.0021	0.0519	0.6286
66771	1991	Food processing and beverage	-0.0475	0.0054	0.0750	1.0243
50112	1991	Food processing and beverage	-0.0478	0.0023	0.0617	0.9881
16571	1991	Food processing and beverage	-0.0473	0.0002	-0.0708	0.6138
13354	1991	Food processing and beverage	-0.0471	0.0003	-0.0437	0.9168
11343	1991	Food processing and beverage	-0.0497	0.0114	0.1008	1.0449
59264	1991	Food processing and beverage	-0.0507	0.0018	0.0144	0.6369
16600	1991	Food processing and beverage	-0.0567	0.0005	0.0862	0.7607
14816	1991	Food processing and beverage	-0.0581	0.0063	0.1108	0.4659
70500	1991	Food processing and beverage	-0.0650	0.0002	-0.0109	0.4989
28353	1991	Food processing and beverage	-0.0588	0.0002	0.0650	0.7834
49437	1991	Food processing and beverage	-0.0560	0.0010	-0.0568	0.8122
13856	1991	Food processing and beverage	-0.0610	0.0001	0.1121	0.6126
12933	1991	Food processing and beverage	-0.0616	0.0036	0.9055	0.2914
12282	1991	Food processing and beverage	-0.0691	0.0063	0.0529	1.0892
38608	1991	Food processing and beverage	-0.0729	0.0082	0.1108	0.9894
62042	1991	Food processing and beverage	-0.0747	0.0098	0.1920	1.0608
32870	1991	Food processing and beverage	-0.0718	0.0013	0.2076	0.6677
30614	1991	Food processing and beverage	-0.0688	0.0560	-0.0285	0.5445
56602	1991	Food processing and beverage	-0.0768	0.0197	0.3233	1.1682
10989	1991	Food processing and beverage	-0.0729	0.0002	0.1116	0.7784
63554	1991	Food processing and beverage	-0.0747	0.0012	0.1696	0.8497
25320	1991	Food processing and beverage	-0.0750	0.0002	0.0232	0.7100
26825	1991	Food processing and beverage	-0.0776	0.0003	0.1830	1.0374
89499	1991	Food processing and beverage	-0.0738	0.0262	-0.1341	0.5963
11622	1991	Food processing and beverage	-0.0717	0.0824	-0.5875	0.5681
59248	1991	Food processing and beverage	-0.0832	0.0006	0.0249	1.3960
11677	1991	Food processing and beverage	-0.0815	0.1174	0.0874	0.9449
33583	1991	Food processing and beverage	-0.0831	0.1830	0.6735	0.7645
11874	1991	Food processing and beverage	-0.0801	0.0027	-0.0669	0.6884
39328	1991	Food processing and beverage	-0.0794	0.0166	0.0382	1.2087
17144	1991	Food processing and beverage	-0.0850	0.0003	0.1777	1.0019
68938	1991	Food processing and beverage	-0.0935	0.0020	-0.0124	0.6425
48531	1991	Food processing and beverage	-0.0891	0.0035	0.0058	1.1072
79944	1991	Food processing and beverage	-0.0878	0.0939	-0.1731	1.1096
65808	1991	Food processing and beverage	-0.0872	0.0071	-0.1331	0.6410
12086	1991	Food processing and beverage	-0.0910	0.0566	-0.0271	0.5328
64996	1991	Food processing and beverage	-0.1053	0.0430	0.5311	0.7691
38973	1991	Food processing and beverage	-0.0842	0.0003	0.0309	0.3033
57315	1991	Food processing and beverage	-0.1048	0.2744	-0.1841	1.0697
24539	1991	Food processing and beverage	-0.1286	0.0003	0.1328	0.5756
88445	1991	Food processing and beverage	-0.1500	0.0246	0.1141	0.8367
85893	1991	Food processing and beverage	-0.1742	0.0292	0.6781	0.8308
49736	1991	Food processing and beverage	-0.1531	0.0054	-0.3286	0.6455
75233	1991	Food processing and beverage	-0.1641	0.0014	0.0755	0.1513
12044	1991	Food processing and beverage	-0.1701	0.0026	0.5908	0.3834
11372	1991	Food processing and beverage	-0.1208	0.0028	-0.0704	0.0156
72988	1991	Food processing and beverage	-0.1692	0.0635	-0.2766	0.7921
76404	1991	Food processing and beverage	-0.2180	0.8197	0.5220	1.1549
80785	1991	Food processing and beverage	-0.2289	0.0171	-0.3468	0.3736
10975	1991	Food processing and beverage	-0.2895	0.2580	0.0059	0.3351
11681	1991	Food processing and beverage	-0.4779	0.1482	-0.9465	0.6709
11788	1991	Food processing and beverage	-0.3885	0.0618	0.0398	0.0666
76900	1992	Food processing and beverage	0.3958	0.1628	1.7620	0.6154
12044	1992	Food processing and beverage	0.1846	0.0029	0.1198	0.4614
69796	1992	Food processing and beverage	0.1927	0.0068	0.5747	0.7956
80785	1992	Food processing and beverage	0.1246	0.0299	-0.1383	0.6058
70923	1992	Food processing and beverage	0.0951	0.0036	0.3100	1.1076
19174	1992	Food processing and beverage	0.0628	0.0023	0.0795	0.8887
85893	1992	Food processing and beverage	0.0656	0.0232	1.0536	0.9130
68938	1992	Food processing and beverage	0.0357	0.0017	-0.0998	0.6109
64996	1992	Food processing and beverage	0.0373	0.0362	4.1790	1.0620
15077	1992	Food processing and beverage	0.0242	0.0015	0.2279	0.6457
28223	1992	Food processing and beverage	0.0127	0.2437	-0.3310	0.2156
11874	1992	Food processing and beverage	0.0123	0.0027	-0.1159	0.7151
76302	1992	Food processing and beverage	0.0104	0.1758	0.3519	0.0983
11307	1992	Food processing and beverage	-0.0025	0.0091	0.0364	0.0970
10847	1992	Food processing and beverage	-0.0034	0.3076	0.7575	0.1357
22569	1992	Food processing and beverage	-0.0047	0.0149	0.0292	0.4540
56602	1992	Food processing and beverage	-0.0061	0.0168	1.5900	0.8781
88445	1992	Food processing and beverage	-0.0086	0.0213	-0.0067	0.7944
23077	1992	Food processing and beverage	-0.0103	0.0002	0.0699	0.5611
16600	1992	Food processing and beverage	-0.0112	0.0004	0.1462	0.7675
19271	1992	Food processing and beverage	-0.0130	0.0344	0.2272	0.8237
62042	1992	Food processing and beverage	-0.0135	0.0082	0.1304	1.0517
56274	1992	Food processing and beverage	-0.0132	0.0001	0.0178	0.3811
11677	1992	Food processing and beverage	-0.0138	0.1107	0.0364	0.9149
76597	1992	Food processing and beverage	-0.0141	0.0000	0.0070	0.2028
11372	1992	Food processing and beverage	-0.0146	0.0086	0.1559	0.0511
12282	1992	Food processing and beverage	-0.0179	0.0057	0.0674	1.1681
29946	1992	Food processing and beverage	-0.0176	0.0008	0.1195	0.4116
30780	1992	Food processing and beverage	-0.0206	0.0045	0.2375	0.7247
52090	1992	Food processing and beverage	-0.0201	0.0010	0.0354	0.6492
14816	1992	Food processing and beverage	-0.0260	0.0054	0.2412	0.4694
59619	1992	Food processing and beverage	-0.0245	0.0015	0.0582	0.6543
76995	1992	Food processing and beverage	-0.0212	0.3855	0.5252	0.3739
10506	1992	Food processing and beverage	-0.0258	0.0493	-0.0993	0.0970
30614	1992	Food processing and beverage	-0.0248	0.0578	-0.0686	0.5565
12086	1992	Food processing and beverage	-0.0268	0.0603	0.0745	0.5976
34367	1992	Food processing and beverage	-0.0309	0.0058	0.0095	0.4042
25320	1992	Food processing and beverage	-0.0304	0.0002	0.0024	0.7734
26825	1992	Food processing and beverage	-0.0320	0.0003	0.0849	1.0173
10044	1992	Food processing and beverage	-0.0322	0.2283	0.3096	0.6254
11805	1992	Food processing and beverage	-0.0317	0.2479	0.2206	0.5216
76608	1992	Food processing and beverage	-0.0327	0.0007	-0.0445	0.3490
75233	1992	Food processing and beverage	-0.0243	0.0017	-0.3177	0.0970
77730	1992	Food processing and beverage	-0.0352	0.0004	0.0896	0.6646
10516	1992	Food processing and beverage	-0.0400	0.0002	0.1237	0.8862
10989	1992	Food processing and beverage	-0.0398	0.0002	0.0631	0.8796
76902	1992	Food processing and beverage	-0.0444	0.1028	0.8405	1.1532
28353	1992	Food processing and beverage	-0.0419	0.0002	0.0505	0.8128
53129	1992	Food processing and beverage	-0.0416	0.0013	-0.0916	0.4714
32870	1992	Food processing and beverage	-0.0421	0.0012	-0.0230	0.6347
65808	1992	Food processing and beverage	-0.0407	0.0078	0.0323	0.6704
42219	1992	Food processing and beverage	-0.0429	0.0076	0.0589	0.9337
70500	1992	Food processing and beverage	-0.0475	0.0001	0.1999	0.4053
11353	1992	Food processing and beverage	-0.0453	0.0070	-0.2798	0.2917
58632	1992	Food processing and beverage	-0.0484	0.0117	0.1301	0.4148
10704	1992	Food processing and beverage	-0.0494	0.0073	0.7183	0.9858
11308	1992	Food processing and beverage	-0.0511	0.0001	0.1547	0.5129
22840	1992	Food processing and beverage	-0.0561	0.0001	0.0846	0.5428
63554	1992	Food processing and beverage	-0.0525	0.0012	-0.0106	0.8994
59184	1992	Food processing and beverage	-0.0547	0.0001	0.0417	1.1400
40707	1992	Food processing and beverage	-0.0574	0.0004	0.0632	0.8265
70965	1992	Food processing and beverage	-0.0555	0.0023	0.0543	0.8363
15472	1992	Food processing and beverage	-0.0608	0.0016	0.2419	0.8214
37640	1992	Food processing and beverage	-0.0603	0.0075	-0.0903	0.9900
13856	1992	Food processing and beverage	-0.0620	0.0001	0.1353	0.6442
11343	1992	Food processing and beverage	-0.0690	0.0106	0.2822	1.4810
14955	1992	Food processing and beverage	-0.0576	0.0003	-0.3224	0.5604
92436	1992	Food processing and beverage	-0.0776	0.2276	6.8942	0.2925
50112	1992	Food processing and beverage	-0.0620	0.0022	0.0230	0.9694
89499	1992	Food processing and beverage	-0.0623	0.0279	0.2578	0.6634
25910	1992	Food processing and beverage	-0.0630	0.0011	0.0337	0.4480
49437	1992	Food processing and beverage	-0.0589	0.0010	0.0126	0.8458
11995	1992	Food processing and beverage	-0.0617	0.0013	0.3493	0.3738
38973	1992	Food processing and beverage	-0.0622	0.0005	0.0054	0.4976
38608	1992	Food processing and beverage	-0.0663	0.0071	-0.0221	0.8894
17144	1992	Food processing and beverage	-0.0700	0.0002	0.0877	0.9848
48531	1992	Food processing and beverage	-0.0695	0.0033	0.0386	1.1499
11291	1992	Food processing and beverage	-0.0711	0.0028	-0.0344	0.7497
12226	1992	Food processing and beverage	-0.0745	0.0091	0.2513	1.1606
42585	1992	Food processing and beverage	-0.0792	0.0036	0.0330	0.6009
49736	1992	Food processing and beverage	-0.0780	0.0074	0.6605	0.9726
12209	1992	Food processing and beverage	-0.0970	0.4513	0.0211	1.0821
16571	1992	Food processing and beverage	-0.0799	0.0002	-0.0205	0.6076
41515	1992	Food processing and beverage	-0.0783	0.0032	-0.1440	0.2366
36281	1992	Food processing and beverage	-0.0850	0.0022	0.5239	0.6027
10026	1992	Food processing and beverage	-0.0886	0.0096	0.1701	0.8543
13354	1992	Food processing and beverage	-0.0850	0.0003	-0.0306	0.9976
10905	1992	Food processing and beverage	-0.0901	0.0595	0.0711	0.9656
59264	1992	Food processing and beverage	-0.0895	0.0018	-0.0480	0.6652
48523	1992	Food processing and beverage	-0.0927	0.0035	0.2069	0.8328
76839	1992	Food processing and beverage	-0.0936	0.0062	-0.0199	0.5563
92100	1992	Food processing and beverage	-0.0957	0.0045	-0.0523	0.4103
39328	1992	Food processing and beverage	-0.1004	0.0170	0.0221	1.2355
64442	1992	Food processing and beverage	-0.1016	0.0327	-0.0175	0.9758
11622	1992	Food processing and beverage	-0.1042	0.0972	-0.5282	0.6739
62958	1992	Food processing and beverage	-0.1085	0.0047	0.0500	0.7907
59248	1992	Food processing and beverage	-0.0931	0.0005	-0.1186	0.9687
88381	1992	Food processing and beverage	-0.1058	0.0158	-0.0351	0.7473
76314	1992	Food processing and beverage	-0.1015	0.1616	-0.1060	0.8559
24539	1992	Food processing and beverage	-0.1130	0.0003	0.0671	0.6850
76047	1992	Food processing and beverage	-0.2077	0.9398	0.6941	1.6090
33583	1992	Food processing and beverage	-0.1586	0.1693	-0.1718	0.8370
11681	1992	Food processing and beverage	-0.1592	0.1230	0.1725	0.6579
79944	1992	Food processing and beverage	-0.1843	0.0975	0.6073	1.2949
76835	1992	Food processing and beverage	-0.1877	0.0190	0.5270	0.4340
76404	1992	Food processing and beverage	-0.3822	0.7117	2.5952	2.3907
54093	1992	Food processing and beverage	-0.1943	0.0485	0.0314	0.0167
72988	1992	Food processing and beverage	-0.2385	0.0849	0.3020	1.0848
31414	1992	Food processing and beverage	-0.2413	0.0051	-0.1276	0.2743
76404	1993	Food processing and beverage	1.0906	0.2658	-0.0198	1.1372
76835	1993	Food processing and beverage	0.5021	0.0232	1.5286	0.9470
11681	1993	Food processing and beverage	0.2908	0.1594	0.1234	0.8588
69796	1993	Food processing and beverage	0.3491	0.0046	0.1567	0.5978
76302	1993	Food processing and beverage	0.3168	0.2050	0.6086	0.1398
54093	1993	Food processing and beverage	0.1684	0.0706	-0.6404	0.0318
77671	1993	Food processing and beverage	0.1941	0.1707	1.7963	0.5073
58632	1993	Food processing and beverage	0.0911	0.0113	0.0461	0.4271
76900	1993	Food processing and beverage	0.0845	0.1035	0.2303	0.4376
76314	1993	Food processing and beverage	0.0420	0.1991	0.5680	1.1376
10847	1993	Food processing and beverage	0.0343	0.2745	0.4180	0.1296
12282	1993	Food processing and beverage	0.0176	0.0048	0.5471	1.2000
42585	1993	Food processing and beverage	0.0155	0.0034	0.0460	0.7421
11343	1993	Food processing and beverage	0.0107	0.0079	0.5563	1.4307
19271	1993	Food processing and beverage	0.0060	0.0281	0.1302	0.7125
14816	1993	Food processing and beverage	0.0062	0.0045	0.0325	0.6170
32870	1993	Food processing and beverage	0.0051	0.0011	0.0134	0.6411
40707	1993	Food processing and beverage	0.0032	0.0003	-0.0017	0.8220
77523	1993	Food processing and beverage	0.0031	0.0191	0.0610	1.0102
79944	1993	Food processing and beverage	0.0023	0.0929	0.2317	1.3987
52090	1993	Food processing and beverage	0.0021	0.0009	0.0646	0.6675
22569	1993	Food processing and beverage	0.0014	0.0142	0.0092	0.4442
85893	1993	Food processing and beverage	0.0005	0.0113	0.0722	0.6460
11372	1993	Food processing and beverage	-0.0038	0.0086	0.2325	0.0635
77446	1993	Food processing and beverage	-0.0044	0.0426	0.0789	0.7930
12086	1993	Food processing and beverage	-0.0071	0.0581	0.1356	0.6435
63554	1993	Food processing and beverage	-0.0091	0.0011	0.1622	1.0152
70923	1993	Food processing and beverage	-0.0091	0.0025	0.9419	0.8262
16600	1993	Food processing and beverage	-0.0106	0.0004	0.0634	0.7639
11874	1993	Food processing and beverage	-0.0109	0.0025	0.0282	0.6709
11805	1993	Food processing and beverage	-0.0137	0.2486	-0.0214	0.5874
11308	1993	Food processing and beverage	-0.0143	0.0001	0.0711	0.5063
78216	1993	Food processing and beverage	-0.0184	0.1308	0.9562	0.4990
15472	1993	Food processing and beverage	-0.0188	0.0014	0.1896	0.7744
15077	1993	Food processing and beverage	-0.0200	0.0015	0.0916	0.7016
10516	1993	Food processing and beverage	-0.0215	0.0001	0.0649	0.7976
77730	1993	Food processing and beverage	-0.0234	0.0004	0.2389	0.8351
25910	1993	Food processing and beverage	-0.0217	0.0010	-0.1407	0.4353
12209	1993	Food processing and beverage	-0.0224	0.3031	0.1532	0.7478
89499	1993	Food processing and beverage	-0.0235	0.0265	0.3613	0.6750
34367	1993	Food processing and beverage	-0.0248	0.0052	-0.0307	0.3804
38973	1993	Food processing and beverage	-0.0235	0.0005	0.0518	0.5366
88381	1993	Food processing and beverage	-0.0253	0.0173	0.3278	0.9012
11622	1993	Food processing and beverage	-0.0250	0.1082	-0.0155	0.7982
28353	1993	Food processing and beverage	-0.0238	0.0002	-0.2409	0.5684
22840	1993	Food processing and beverage	-0.0274	0.0001	0.1483	0.4847
41515	1993	Food processing and beverage	-0.0293	0.0035	-0.3656	0.3317
76608	1993	Food processing and beverage	-0.0253	0.0007	-0.1403	0.3319
62958	1993	Food processing and beverage	-0.0285	0.0049	-0.2681	0.8150
38608	1993	Food processing and beverage	-0.0313	0.0067	-0.0169	0.8556
53129	1993	Food processing and beverage	-0.0323	0.0012	-0.0040	0.4676
25320	1993	Food processing and beverage	-0.0348	0.0002	0.0621	0.8234
14955	1993	Food processing and beverage	-0.0324	0.0003	-0.0617	0.6560
76839	1993	Food processing and beverage	-0.0347	0.0063	0.0880	0.5993
56274	1993	Food processing and beverage	-0.0368	0.0001	0.2012	0.4155
70965	1993	Food processing and beverage	-0.0362	0.0023	0.1595	0.8427
59619	1993	Food processing and beverage	-0.0402	0.0014	0.0045	0.6725
77534	1993	Food processing and beverage	-0.0446	0.0053	-0.1038	0.3731
37640	1993	Food processing and beverage	-0.0477	0.0069	0.2657	1.0844
10044	1993	Food processing and beverage	-0.0518	0.2224	0.6850	0.8138
49437	1993	Food processing and beverage	-0.0456	0.0011	0.0545	0.9555
62042	1993	Food processing and beverage	-0.0506	0.0077	0.0563	1.2172
39328	1993	Food processing and beverage	-0.0453	0.0172	-0.0602	1.2509
70500	1993	Food processing and beverage	-0.0490	0.0001	0.0381	0.3724
17144	1993	Food processing and beverage	-0.0507	0.0002	0.0813	1.0084
56602	1993	Food processing and beverage	-0.0500	0.0154	0.5346	0.8091
50112	1993	Food processing and beverage	-0.0492	0.0021	-0.0234	0.9670
30780	1993	Food processing and beverage	-0.0517	0.0035	0.2465	0.6749
48523	1993	Food processing and beverage	-0.0524	0.0034	0.2820	0.8615
80785	1993	Food processing and beverage	-0.0515	0.0480	0.1823	1.0094
13856	1993	Food processing and beverage	-0.0578	0.0000	0.1518	0.6802
26825	1993	Food processing and beverage	-0.0583	0.0002	0.0221	1.0641
11677	1993	Food processing and beverage	-0.0628	0.1072	0.9239	1.0546
29946	1993	Food processing and beverage	-0.0576	0.0008	-0.0112	0.3893
30614	1993	Food processing and beverage	-0.0606	0.0632	0.0462	0.6065
11995	1993	Food processing and beverage	-0.0573	0.0013	0.0327	0.3786
23077	1993	Food processing and beverage	-0.0610	0.0001	0.0162	0.5047
76597	1993	Food processing and beverage	-0.0630	0.0000	-0.0033	0.2237
10989	1993	Food processing and beverage	-0.0638	0.0002	0.0327	0.7891
77849	1993	Food processing and beverage	-0.0752	0.2350	-0.0280	0.1473
76047	1993	Food processing and beverage	-0.0718	0.5701	0.0519	1.0120
48531	1993	Food processing and beverage	-0.0734	0.0032	0.0331	1.1359
59264	1993	Food processing and beverage	-0.0720	0.0019	-0.0435	0.7054
59184	1993	Food processing and beverage	-0.0788	0.0001	0.0011	1.1128
